system   I             system.c:245  al_install_system                [   0.00033] Allegro version: 5.1.12 (WIP)
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 137.37065]  0.245000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 139.34112] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 139.34119]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 139.34121]  0.320000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 140.62054] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 140.62061]  0.245000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 140.62064]  0.245000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 141.37054] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 141.37060]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 141.37062]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 142.12055] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 142.12063]  0.245000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 142.12066]  0.245000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 143.20387] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 143.20392]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 143.20396]  0.180000
dtor     D               dtor.c:184  _al_register_destructor          [ 143.83818] added dtor for object 04FBF388, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 143.83829] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 143.83833] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 143.83839] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 143.83919] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 143.83926]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 143.83931]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 146.37578] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 146.37587]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 146.37590]  0.320000
dtor     D               dtor.c:184  _al_register_destructor          [ 147.16888] added dtor for object 0758D538, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 147.16893] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 147.16895] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 147.16896] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 147.16935] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 147.16937]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 147.16939]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 147.62052] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 147.62058]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 147.62062]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 149.70782] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 149.70788]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 149.70790]  0.320000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 151.40387] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 151.40393]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 151.40395]  0.180000
dtor     D               dtor.c:184  _al_register_destructor          [ 151.56823] added dtor for object 0758D660, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 151.56828] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 151.56830] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 151.56832] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 151.56866] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 151.56869]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 151.56871]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 151.56872] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 151.56874]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 151.56876]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 154.10815] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 154.10822]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 154.10824]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 154.10826] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 154.10829]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 154.10832]  0.320000
dtor     D               dtor.c:184  _al_register_destructor          [ 155.17825] added dtor for object 0758DD50, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 155.17830] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 155.17832] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 155.17835] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 155.17878] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 155.17881]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 155.17883]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 155.78723] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 155.78730]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 155.78732]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 157.72465] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 157.72471]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 157.72473]  0.320000
dtor     D               dtor.c:184  _al_register_destructor          [ 158.33298] added dtor for object 0758D788, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 158.33303] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 158.33305] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 158.33306] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 158.33347] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 158.33350]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 158.33352]  0.500000
dtor     D               dtor.c:184  _al_register_destructor          [ 159.01260] added dtor for object 0758D098, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 159.01268] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 159.01270] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 159.01271] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 159.01274] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 159.01276]  1.125000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 159.01278]  1.125000
dtor     D               dtor.c:184  _al_register_destructor          [ 159.26269] added dtor for object 0758D9D8, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 159.26274] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 159.26276] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 159.26278] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 159.57053] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 159.57058]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 159.57060]  0.180000
dtor     D               dtor.c:184  _al_register_destructor          [ 160.05252] added dtor for object 0758D8B0, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 160.05257] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 160.05259] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 160.05261] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 160.05301] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 160.05306]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 160.05308]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 160.05310] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 160.05312]  1.125000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 160.05314]  1.125000
dtor     D               dtor.c:184  _al_register_destructor          [ 160.39581] added dtor for object 0758DE78, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 160.39586] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 160.39589] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 160.39591] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 160.39626] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 160.39629]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 160.39631]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 160.39633] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 160.39635]  1.125000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 160.39637]  1.125000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 160.87496] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 160.87503]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 160.87505]  0.320000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 162.12052] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 162.12058]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 162.12060]  0.180000
dtor     D               dtor.c:184  _al_register_destructor          [ 162.36299] added dtor for object 0758D1C0, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 162.36304] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 162.36307] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 162.36309] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 162.36341] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 162.36344]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 162.36346]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 164.90821] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 164.90827]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 164.90829]  0.320000
dtor     D               dtor.c:184  _al_register_destructor          [ 165.91631] added dtor for object 0758DB00, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 165.91637] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 165.91639] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 165.91641] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 165.91678] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 165.91682]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 165.91684]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 166.20387] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 166.20392]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 166.20394]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 168.45854] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 168.45860]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 168.45862]  0.320000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 169.75387] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 169.75393]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 169.75396]  0.180000
dtor     D               dtor.c:184  _al_register_destructor          [ 170.58540] added dtor for object 0758DC28, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 170.58546] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 170.58548] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 170.58550] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 170.58592] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 170.58595]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 170.58596]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 173.12511] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 173.12517]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 173.12520]  0.320000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 174.42054] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 174.42060]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 174.42062]  0.180000
dtor     D               dtor.c:184  _al_register_destructor          [ 174.66149] added dtor for object 0758D2E8, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 174.66154] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 174.66156] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 174.66159] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 174.66194] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 174.66197]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 174.66199]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 175.62054] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 175.62061]  0.245000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 175.62063]  0.245000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 177.20847] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 177.20852]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 177.20855]  0.320000
dtor     D               dtor.c:184  _al_register_destructor          [ 178.23515] added dtor for object 0758D410, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 178.23524] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 178.23526] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 178.23528] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 178.23581] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 178.23584]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 178.23586]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 178.90403] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 178.90408]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 178.90410]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 180.77503] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 180.77509]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 180.77511]  0.320000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 182.38721] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 182.38726]  0.245000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 182.38729]  0.245000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 183.02055] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 183.02060]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 183.02063]  0.180000
dtor     D               dtor.c:184  _al_register_destructor          [ 184.10371] added dtor for object 05CD01B8, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 184.10377] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 184.10379] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 184.10381] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 184.10401] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 184.10404]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 184.10406]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 186.64193] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 186.64199]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 186.64201]  0.320000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 187.93752] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 187.93764]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 187.93771]  0.180000
dtor     D               dtor.c:184  _al_register_destructor          [ 188.87276] added dtor for object 05CD0658, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 188.87289] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 188.87295] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 188.87301] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 188.87381] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 188.87388]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 188.87393]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 188.87398] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 188.87403]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 188.87408]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 191.40921] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 191.40927]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 191.40929]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 191.40931] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 191.40933]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 191.40935]  0.320000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 193.55387] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 193.55393]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 193.55395]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 193.93721] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 193.93727]  0.245000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 193.93730]  0.245000
dtor     D               dtor.c:184  _al_register_destructor          [ 194.81758] added dtor for object 05CD0D48, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 194.81765] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 194.81766] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 194.81768] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 194.81814] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 194.81817]  0.245000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 194.81819]  0.245000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 194.81821] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 194.81823]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 194.81825]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 197.35988] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 197.35993]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 197.35995]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 197.35997] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 197.35999]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 197.36001]  0.320000
dtor     D               dtor.c:184  _al_register_destructor          [ 199.87171] added dtor for object 05CD1B28, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 199.87177] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 199.87179] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 199.87181] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 199.87202] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 199.87205]  0.452548 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 199.87207]  0.000000 0.452548
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 199.87209] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 199.87211]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 199.87213]  0.000000 0.707107
font     D                ttf.c:225  alloc_glyph_region               [ 203.38710] Glyph 21: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 203.38742] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 203.38749] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [ 203.40836] Glyph 91: 47x47 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 203.41107] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 203.41112] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 203.41945] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 203.41951] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:214  _al_unregister_destructor        [ 204.38770] removed dtor for object 00A6F418
dtor     D               dtor.c:184  _al_register_destructor          [ 204.38905] added dtor for object 05CD1560, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 204.38914] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 204.38921]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 204.38926]  0.000000 0.707107
font     D                ttf.c:225  alloc_glyph_region               [ 204.40259] Glyph 91: 22x22 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 204.40290] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 204.40297] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 204.41896] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 204.41906] _al_d3d_sync_bitmap (video) ref count == 1
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 204.70247] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 204.70254]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 204.70256]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [ 204.70258] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 204.70260]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [ 204.70262]  0.180000
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.20306] removed dtor for object 05D50720
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.20351] removed dtor for object 05D50A98
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.20392] removed dtor for object 050238D8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.20457] removed dtor for object 04FB8E78
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.20599] removed dtor for object 05D0B478
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.20669] removed dtor for object 04FCA3B8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.20735] removed dtor for object 0501EB20
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.20861] removed dtor for object 04FCC6D8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.20983] removed dtor for object 009B5930
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.21050] removed dtor for object 05D0B050
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.21118] removed dtor for object 05D289B8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.21208] removed dtor for object 05D287B0
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.21279] removed dtor for object 05D0B1D8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.21346] removed dtor for object 0503ECA0
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.21411] removed dtor for object 0503EE28
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.21477] removed dtor for object 04FD4CE8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.21543] removed dtor for object 04FD4E70
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.21610] removed dtor for object 04FD4FF8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.21674] removed dtor for object 050242F0
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.21780] removed dtor for object 04FEFF90
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.21845] removed dtor for object 05015F20
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.21911] removed dtor for object 05CD96A8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.21976] removed dtor for object 05CD9210
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.22041] removed dtor for object 05CD9B40
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.22112] removed dtor for object 05CDA470
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.22177] removed dtor for object 05D033B0
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.22245] removed dtor for object 05D030A0
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.22312] removed dtor for object 05D025E8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.22377] removed dtor for object 05D03FF0
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.22442] removed dtor for object 05003048
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.23239] removed dtor for object 05002AA8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.24320] removed dtor for object 05DAAB48
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.25593] removed dtor for object 05DAA728
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.26536] removed dtor for object 05DABD40
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.26666] removed dtor for object 05DABC70
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.26910] removed dtor for object 05DABC08
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.27100] removed dtor for object 05DAB110
